Protocol,Kind,Test Name,Files Count,Setup Time,TTFB,Size,Time,Goodput,CPU User,CPU System,CPU Total,Memory Diff,Memory Total
HTTP/1,HTTP,Local-10,10,6,1389889,32 mib,7972520,42087610.943591,64,295,7364,17592186044415,1589
HTTP/1,HTTP,Local-10,10,6,1396073,32 kib,1335835,245299.737969,33,26,2134,0,5655
HTTP/1,HTTP,Local-10,10,6,1412748,512 b,765323,6689.983174,25,25,1702,3,5736
HTTP/1,HTTP,Local-10,10,6,1423193,8 kib,1626038,50380.120221,3,3,2427,17592186044415,1564
HTTP/1,HTTP,Local-10,10,6,356828,128 kib,997551,1313936.780025,1,1,1078,0,1512
HTTP/1,HTTP,Local-10,10,6,357514,256 b,1018990,2512.290597,17,19,1070,17592186044414,5729
HTTP/1,HTTP,Local-10,10,6,359612,8 mib,2357582,35581397.469654,41,108,2114,17592186044415,5671
HTTP/1,HTTP,Local-10,10,6,359838,16 mib,4716481,35571464.212402,92,271,3954,17592186044410,5587
HTTP/1,HTTP,Local-10,10,6,360908,32 b,1058222,302.394016,1,1,1131,0,1726
HTTP/1,HTTP,Local-10,10,6,361171,32 kib,1744628,187822.221178,1,4,1675,17592186044415,1512
HTTP/1,HTTP,Local-10,10,6,361275,256 b,1527464,1675.980470,18,23,1471,17592186044414,5733
HTTP/1,HTTP,Local-10,10,6,361280,512 b,810836,6314.469718,1,2,932,0,1564
HTTP/1,HTTP,Local-10,10,6,361318,256 b,1053115,2430.883155,1,2,1127,17592186044415,1564
HTTP/1,HTTP,Local-10,10,6,362190,4 kib,790695,51802.482295,1,2,916,0,1565
HTTP/1,HTTP,Local-10,10,6,363021,2 kib,790163,25918.699570,1,1,917,0,1564
HTTP/1,HTTP,Local-10,10,6,365418,1 mib,3815035,2748535.295450,6,18,3318,0,1512
HTTP/1,HTTP,Local-10,10,6,365683,32 mib,9936910,33767467.916010,70,305,8099,17592186044413,1587
HTTP/1,HTTP,Local-10,10,6,367169,16 kib,1440078,113771.591447,1,3,1440,0,1565
HTTP/1,HTTP,Local-10,10,6,367230,256 kib,6860876,382085.297441,5,12,5750,17592186044415,1512
HTTP/1,HTTP,Local-10,10,6,367566,16 kib,850671,192600.718632,0,3,970,0,1513
